EventID,EventDateDisplayRange,Title,Area,Lon,Lat,EventVenueAddress,EventVenueFacilityName,EventVenueCity,EventVenueState,EventVenueZip,EventWebsite,Merge_Event,Merge_Name,Merge_Candidate
17787,"OCTOBER 16-17, 2021",Ocala Fall  ,3,-82.139862,29.056026,11008 S Hwy 475,Florida Horse Park,Ocala ,FL,34480.0,https://flhorsepark.com/,Ocala Fall  ,Ocala Fall  ,Ocala Fall HT(Oct 2020)
17800,"OCTOBER 21-24, 2021",World Equestrian Center International 3-Day Event,3,-82.27048,29.40728,8720 W Hwy 318,Ocala Jockey Club,Reddick,FL,32686.0,http://www.OJC3DE.com,World Equestrian Center International 3-Day Event,World Equestrian Center International 3-Day Event,Ocala Jockey Club International 3-Day Event
17794,"OCTOBER 23-24, 2021",Tryon Riding & Hunt Club ,3,-82.081436,35.236221,6985 S. NC Hwy. 9,Fence Equestrian Center - Tryon,Columbus,NC,28722.0,www.tryonridingandhuntclub.org,Tryon Riding & Hunt Club ,Tryon Riding & Hunt Club ,Tryon Riding & Hunt Club H.T.
17796,"OCTOBER 30-31, 2021",Chattahoochee Hills   ,3,-84.71646199999999,33.630239,10045 Cedar Grove Road,Chattahoochee Hills,Fairburn,GA,30213.0,http://www.chatthillseventing.com/,Chattahoochee Hills   ,Chattahoochee Hills   ,Chattahoochee Hills May H.T.
17798,"NOVEMBER 6-7, 2021",Rocking Horse Fall   ,3,-81.641426,28.993049,44200 S.R. 19 N,Rocking Horse Farm,Altoona,FL,32702.0,http://www.rockinghorseeventing.com/,Rocking Horse Fall   ,Rocking Horse Fall   ,Rocking Horse Fall Horse Trials
17807,NOVEMBER 7,Full Gallop Farm November   ,3,-81.58404499999999,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805.0,http://www.fullgallopfarm.com,Full Gallop Farm November   ,Full Gallop Farm November   ,Full Gallop Farm November HT
17805,"NOVEMBER 12-14, 2021",River Glen Fall    ,3,-83.62220400000001,36.137848999999996,1979 London Rd.,River Glen Equestrian,New Market,TN,37820.0,http://www.river-glen.com/,River Glen Fall    ,River Glen Fall    ,Silverwood Farm Fall HT
17804,"NOVEMBER 13-14, 2021", Horse Trials at Majestic Oaks,3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686.0,http://www.MajesticOaksOcala.com, Horse Trials at Majestic Oaks, Horse Trials at Majestic Oaks,Horse Trials at Majestic Oaks 
17812,"NOVEMBER 27-28, 2021",Pine Top Thanksgiving    ,3,-82.466227,33.453216999999995,1432 Augusta Hwy,Pine Top Farm,Thomson,GA,30824.0,http://www.pinetopfarm.com,Pine Top Thanksgiving    ,Pine Top Thanksgiving    ,Pine Top Thanksgiving Horse Trials
17328,MAY 2,Catalpa Corner May Madness  ,4,-91.410169,41.714727,5365 Elmira Rd.,Catalpa Corner,Iowa City,IA,52240.0,http://www.catalpacorner.org,Catalpa Corner May Madness  ,Catalpa Corner May Madness  ,Catalpa Corner Charity Horse Trial
17342,"MAY 15-17, 2020",Otter Creek Spring  ,4,-91.896561,45.103241,Otter Creek Farm 1170th Ave,Otter Creek Farm,Wheeler,WI,54772.0,http://www.ottercreekfarm.com/,Otter Creek Spring  ,Otter Creek Spring  ,Otter Creek Spring H.T.(May 2019)
17516,MAY 31,Carriage House Farm,4,-92.949326,45.208195,17727 Henna Ave. N,Carriage House Farm,Hugo,MN,55038.0,http://www.carriagehousefarm.org,Carriage House Farm,Carriage House Farm,Cherrylane Horse Trials
17368,JUNE 13,Silverwood Farm Spring  ,4,-88.15520500000001,42.535472999999996,28426 98th Street,Silverwood Farm,Trevor,WI,53179.0,http://www.silverwoodfarm.net/,Silverwood Farm Spring  ,Silverwood Farm Spring  ,Silverwood Farm Spring Horse Trials
17372,"JUNE 13-14, 2020",Queeny Park  ,4,-90.495112,38.60505,555 Weidman Rd.,Edgar M. Queeny County Park,Ballwin,MO,63011.0,http://www.qpee.org,Queeny Park  ,Queeny Park  ,Needs Key Lookup
17383,"JUNE 25-28, 2020",Fox River Valley Pony Club   ,4,-88.223786,42.145417,254 Bateman Rd,Barrington Hills Park Riding Center,Barrington,IL,60010.0,http://www.FRVPCHorsetrials.org,Fox River Valley Pony Club   ,Fox River Valley Pony Club   ,Fox River Valley Pony Club HT
17406,JULY 18,Silverwood Farm Summer  ,4,-88.15520500000001,42.535472999999996,28426 98th Street,Silverwood Farm,Trevor,WI,53179.0,http://www.silverwoodfarm.net/,Silverwood Farm Summer  ,Silverwood Farm Summer  ,Silverwood Farm Summer Horse Trials
17339,JULY 25,Mill Creek Pony Club,4,-94.475287,38.893713,12600 Old Raytown Rd,Longview Horse Park,Grandview,MO,64146.0,http://millcreek.ponyclub.org,Mill Creek Pony Club,Mill Creek Pony Club,Fox River Valley Pony Club HT
17418,"AUGUST 1-2, 2020",Catalpa Corner Charity  ,4,-91.410169,41.714727,5365 Elmira Rd.,Catalpa Corner,Iowa City,IA,52240.0,http://www.catalpacorner.org,Catalpa Corner Charity  ,Catalpa Corner Charity  ,Catalpa Corner Charity Horse Trial
17423,"AUGUST 7-9, 2020",Otter Creek Summer  ,4,-91.896561,45.103241,Otter Creek Farm 1170th Ave,Otter Creek Farm,Wheeler,WI,54772.0,http://www.ottercreekfarm.com,Otter Creek Summer  ,Otter Creek Summer  ,Otter Creek Summer HT
17443,AUGUST 29,Silverwood Farm Fall  ,4,-88.15520500000001,42.535472999999996,28426 98th Street,Silverwood Farm,Trevor,WI,53179.0,http://www.silverwoodfarm.net/,Silverwood Farm Fall  ,Silverwood Farm Fall  ,Silverwood Farm Fall HT
17453,"SEPTEMBER 11-13, 2020",Otter Creek Fall   ,4,-91.896561,45.103241,Otter Creek Farm 1170th Ave,Otter Creek Farm,Wheeler,WI,54772.0,http://www.ottercreekfarm.com/,Otter Creek Fall   ,Otter Creek Fall   ,Otter Creek Fall Horse Trial
17465,"SEPTEMBER 18-20, 2020",Sundance Farm  ,4,-88.011779,43.776863,N6329 Branch Road,Sundance Farm,Plymouth,WI,53073.0,http://www.sundancefarm.net,Sundance Farm  ,Sundance Farm  ,WindRidge Farm HT
17479,"OCTOBER 2-4, 2020",Heritage Park   ,4,-94.734299,38.823833,"16801 Pflumm Rd, Olathe",Heritage Park Horse Park,Olathe,KS,66062.0,https://www.midamericaeventing.com/heritage-park-usea-ht,Heritage Park   ,Heritage Park   ,Needs Key Lookup
17560,OCTOBER 17,Silverwood Farm October  ,4,-88.15520500000001,42.535472999999996,28426 98th Street,Silverwood Farm,Trevor,WI,53179.0,http://www.silverwoodfarm.net/,Silverwood Farm October  ,Silverwood Farm October  ,Silverwood Farm Fall HT
17501,"OCTOBER 23-25, 2020",Windermere Run,4,-94.475287,38.893713,12600 Old Raytown Rd,Longview Horse Park,Grandview,MO,64146.0,http://www.windermerestables.net,Windermere Run,Windermere Run,Windridge Farm Summer HT
17640,"MAY 15-16, 2021",Mill Creek Pony Club,4,-94.475287,38.893713,12600 Old Raytown Rd,Longview Horse Park,Grandview,MO,64146.0,http://millcreek.ponyclub.org,Mill Creek Pony Club,Mill Creek Pony Club,Fox River Valley Pony Club HT
17641,"MAY 21-23, 2021",Otter Creek Spring  ,4,-91.896561,45.103241,Otter Creek Farm 1170th Ave,Otter Creek Farm,Wheeler,WI,54772.0,http://www.ottercreekfarm.com/,Otter Creek Spring  ,Otter Creek Spring  ,Otter Creek Spring H.T.(May 2019)
17656,JUNE 6,Carriage House Farm,4,-92.949326,45.208195,17727 Henna Ave. N,Carriage House Farm,Hugo,MN,55038.0,http://www.carriagehousefarm.org,Carriage House Farm,Carriage House Farm,Cherrylane Horse Trials
17669,"JUNE 12-13, 2021",Queeny Park  ,4,-90.495112,38.60505,555 Weidman Rd.,Edgar M. Queeny County Park,Ballwin,MO,63011.0,http://www.qpee.org,Queeny Park  ,Queeny Park  ,Needs Key Lookup
17675,JUNE 19,Silverwood Farm Spring  ,4,-88.15520500000001,42.535472999999996,28426 98th Street,Silverwood Farm,Trevor,WI,53179.0,http://www.silverwoodfarm.net/,Silverwood Farm Spring  ,Silverwood Farm Spring  ,Silverwood Farm Spring Horse Trials
17681,"JUNE 24-27, 2021",Fox River Valley Pony Club   ,4,-88.223786,42.145417,254 Bateman Rd,Barrington Hills Park Riding Center,Barrington,IL,60010.0,http://www.FRVPCHorsetrials.org,Fox River Valley Pony Club   ,Fox River Valley Pony Club   ,Fox River Valley Pony Club HT
17710,JULY 24,Silverwood Farm Summer  ,4,-88.15520500000001,42.535472999999996,28426 98th Street,Silverwood Farm,Trevor,WI,53179.0,http://www.silverwoodfarm.net/,Silverwood Farm Summer  ,Silverwood Farm Summer  ,Silverwood Farm Summer Horse Trials
17714,"JULY 31 - AUGUST 1, 2021",Catalpa Corner Charity  ,4,-91.410169,41.714727,5365 Elmira Rd.,Catalpa Corner,Iowa City,IA,52240.0,http://www.catalpacorner.org,Catalpa Corner Charity  ,Catalpa Corner Charity  ,Catalpa Corner Charity Horse Trial
17724,"AUGUST 13-15, 2021",Otter Creek Summer  ,4,-91.896561,45.103241,Otter Creek Farm 1170th Ave,Otter Creek Farm,Wheeler,WI,54772.0,http://www.ottercreekfarm.com,Otter Creek Summer  ,Otter Creek Summer  ,Otter Creek Summer HT
17743,SEPTEMBER 4,Silverwood Farm Fall  ,4,-88.15520500000001,42.535472999999996,28426 98th Street,Silverwood Farm,Trevor,WI,53179.0,http://www.silverwoodfarm.net/,Silverwood Farm Fall  ,Silverwood Farm Fall  ,Silverwood Farm Fall HT
17757,"SEPTEMBER 17-19, 2021",Otter Creek Fall   ,4,-91.896561,45.103241,Otter Creek Farm 1170th Ave,Otter Creek Farm,Wheeler,WI,54772.0,http://www.ottercreekfarm.com/,Otter Creek Fall   ,Otter Creek Fall   ,Otter Creek Fall Horse Trial
17772,"OCTOBER 1-3, 2021",Sundance Farm   ,4,-88.011779,43.776863,N6329 Branch Road,Sundance Farm,Plymouth,WI,53073.0,http://www.sundancefarm.net,Sundance Farm   ,Sundance Farm   ,WindRidge Farm HT
17779,"OCTOBER 8-10, 2021",Heritage Park   ,4,-94.734299,38.823833,"16801 Pflumm Rd, Olathe",Heritage Park Horse Park,Olathe,KS,66062.0,https://www.midamericaeventing.com/heritage-park-usea-ht,Heritage Park   ,Heritage Park   ,Needs Key Lookup
17791,"OCTOBER 22-24, 2021",Windermere Run,4,-94.475287,38.893713,12600 Old Raytown Rd,Longview Horse Park,Grandview,MO,64146.0,http://www.windermerestables.net,Windermere Run,Windermere Run,Windridge Farm Summer HT
17298,"MARCH 13-15, 2020",MeadowCreek Park,5,-96.640597,31.26988,1332 Highway 14 South,Meadowcreek Park,Kosse,TX,76653.0,http://www.MCPTexas.com,MeadowCreek Park,MeadowCreek Park,Meadow Creek Park - The Spring Social Event
17310,APRIL 4,Pine Hill Spring  ,5,-96.239609,29.958752,1720 Hwy 159 East Bellville,Pine Hill,Bellville,TX,77418.0,http://www.pinehilltexas.com/,Pine Hill Spring  ,Pine Hill Spring  ,Pine Top Spring Horse Trials
17319,"APRIL 18-19, 2020",Holly Hill  ,5,-93.764526,32.734516,1296 Old Plain Dealing Rd,Holly Hill Farm,Blenton,LA,71006.0,http://www.hollyhillfarm.net/,Holly Hill  ,Holly Hill  ,Holly Hill H.T.(Oct 2020)
17334,"MAY 8-10, 2020",Texas Rose Horse Park Summer  ,5,-95.503062,32.472260999999996,14078 TX-110,Texas Rose Horse Park,Tyler,TX,75704.0,http://www.texasrosehorsepark.com,Texas Rose Horse Park Summer  ,Texas Rose Horse Park Summer  ,Texas Rose Horse Park Summer Horse Trials
17351,MAY 23,Willow Draw Charity Show,5,-97.78466800000001,32.79479,401 North Bend Rd,Willow Draw Equestrian,Weatherford,TX,76085.0,http://www.willowdraw.com,Willow Draw Charity Show,Willow Draw Charity Show,Needs Key Lookup
17363,JUNE 6,Feather Creek Farm  ,5,-97.331001,35.237457,1501 72nd Ave,Feather Creek Farm,Norman,OK,73026.0,https://www.facebook.com/Feather-Creek-Farm-116967058316156/,Feather Creek Farm  ,Feather Creek Farm  ,Feather Creek Farm H.T.(Aug 2019)
17305,"JUNE 19-21, 2020",Texas Rose Horse Park  ,5,-95.503062,32.472260999999996,14078 TX-110,Texas Rose Horse Park,Tyler,TX,75704.0,http://www.texasrosehorsepark.com,Texas Rose Horse Park  ,Texas Rose Horse Park  ,Texas Rose Horse Park H.T.
17438,AUGUST 22,Feather Creek Farm  ,5,-97.331001,35.237457,1501 72nd Ave,Feather Creek Farm,Norman,OK,73026.0,https://www.facebook.com/Feather-Creek-Farm-116967058316156/,Feather Creek Farm  ,Feather Creek Farm  ,Feather Creek Farm H.T.(Aug 2019)
17464,"SEPTEMBER 19-20, 2020",MeadowCreek Park H.T - The Fall Social Event,5,-96.640597,31.26988,1332 Highway 14 South,Meadowcreek Park,Kosse,TX,76653.0,http://www.MCPTexas.com,MeadowCreek Park H.T - The Fall Social Event,MeadowCreek Park H.T - The Fall Social Event,Meadowcreek Park HT-The Fall Social Event
17554,SEPTEMBER 24,Central FEH Championships at Haras Hacienda,5,-95.503062,32.472260999999996,14078 TX-110,Texas Rose Horse Park,Tyler,TX,75704.0,www.harashacienda.com,Central FEH Championships at Haras Hacienda,Central FEH Championships at Haras Hacienda,Needs Key Lookup
17471,"SEPTEMBER 26-27, 2020",Fleur de Leap  ,5,-90.18476700000001,30.643,13349 Verger Road,LAGNIAPPE EQUESTRIAN CENTER,Folsom,LA,70437.0,http://www.sedariders.org/,Fleur de Leap  ,Fleur de Leap  ,Fleur de Leap Horse Trials
17481,OCTOBER 3,Willow Draw Charity Show,5,-97.78466800000001,32.79479,401 North Bend Rd,Willow Draw Equestrian,Weatherford,TX,76085.0,http://www.willowdraw.com,Willow Draw Charity Show,Willow Draw Charity Show,Needs Key Lookup
17497,OCTOBER 17,Pine Hill Fall  ,5,-96.239609,29.958752,1720 Hwy 159 East Bellville,Pine Hill,Bellville,TX,77418.0,http://www.pinehilltexas.com/,Pine Hill Fall  ,Pine Hill Fall  ,Holly Hill Fall Horse Trials
17504,"OCTOBER 24-25, 2020",Holly Hill  ,5,-93.764526,32.734516,1296 Old Plain Dealing Rd,Holly Hill Farm,Blenton,LA,71006.0,http://www.hollyhillfarm.net/,Holly Hill  ,Holly Hill  ,Holly Hill H.T.(Oct 2020)
17514,"NOVEMBER 7-8, 2020",Texas Rose Horse Park Fall  ,5,-95.503062,32.472260999999996,14078 TX-110,Texas Rose Horse Park,Tyler,TX,75704.0,http://www.texasrosehorsepark.com,Texas Rose Horse Park Fall  ,Texas Rose Horse Park Fall  ,Texas Rose Horse Park Fall HT
17589,"MARCH 13-14, 2021",MeadowCreek Park - The Spring Social Event,5,-96.640597,31.26988,1332 Highway 14 South,Meadowcreek Park,Kosse,TX,76653.0,http://www.MCPTexas.com,MeadowCreek Park - The Spring Social Event,MeadowCreek Park - The Spring Social Event,Meadow Creek Park - The Spring Social Event
17597,"MARCH 26-28, 2021",Texas Rose Horse Park  ,5,-95.503062,32.472260999999996,14078 TX-110,Texas Rose Horse Park,Tyler,TX,75704.0,http://www.texasrosehorsepark.com,Texas Rose Horse Park  ,Texas Rose Horse Park  ,Texas Rose Horse Park H.T.
17604,"APRIL 3-4, 2021",Pine Hill Spring  ,5,-96.239609,29.958752,1720 Hwy 159 East Bellville,Pine Hill,Bellville,TX,77418.0,http://www.pinehilltexas.com/,Pine Hill Spring  ,Pine Hill Spring  ,Pine Top Spring Horse Trials
17614,"APRIL 17-18, 2021",Holly Hill  ,5,-93.764526,32.734516,1296 Old Plain Dealing Rd,Holly Hill Farm,Blenton,LA,71006.0,http://www.hollyhillfarm.net/,Holly Hill  ,Holly Hill  ,Holly Hill H.T.(Oct 2020)
17634,"MAY 15-16, 2021",Texas Rose Horse Park  ,5,-95.503062,32.472260999999996,14078 TX-110,Texas Rose Horse Park,Tyler,TX,75704.0,http://www.texasrosehorsepark.com,Texas Rose Horse Park  ,Texas Rose Horse Park  ,Texas Rose Horse Park H.T.
17653,MAY 29,Willow Draw Charity Show,5,-97.78466800000001,32.79479,401 North Bend Rd,Willow Draw Equestrian,Weatherford,TX,76085.0,http://www.willowdraw.com,Willow Draw Charity Show,Willow Draw Charity Show,Needs Key Lookup
17762,"SEPTEMBER 18-19, 2021",MeadowCreek Park H.T - The Fall Social Event ,5,-96.640597,31.26988,1332 Highway 14 South,Meadowcreek Park,Kosse,TX,76653.0,http://www.MCPTexas.com,MeadowCreek Park H.T - The Fall Social Event ,MeadowCreek Park H.T - The Fall Social Event ,Meadowcreek Park HT-The Fall Social Event
17775,"OCTOBER 2-3, 2021",Fleur de Leap  ,5,-90.18476700000001,30.643,13349 Verger Road,LAGNIAPPE EQUESTRIAN CENTER,Folsom,LA,70437.0,http://www.sedariders.org/,Fleur de Leap  ,Fleur de Leap  ,Fleur de Leap Horse Trials
17774,OCTOBER 2,Willow Draw Charity Show,5,-97.78466800000001,32.79479,401 North Bend Rd,Willow Draw Equestrian,Weatherford,TX,76085.0,http://www.willowdraw.com,Willow Draw Charity Show,Willow Draw Charity Show,Needs Key Lookup
17786,OCTOBER 16,Pine Hill Fall  ,5,-96.239609,29.958752,1720 Hwy 159 East Bellville,Pine Hill,Bellville,TX,77418.0,http://www.pinehilltexas.com/,Pine Hill Fall  ,Pine Hill Fall  ,Holly Hill Fall Horse Trials
17793,"OCTOBER 23-24, 2021",Holly Hill,5,-93.764526,32.734516,1296 Old Plain Dealing Rd,Holly Hill Farm,Blenton,LA,71006.0,http://www.hollyhillfarm.net/,Holly Hill,Holly Hill,Holly Hill H.T.(Oct 2020)
17802,"NOVEMBER 6-7, 2021",Texas Rose Horse Park Fall    ,5,-95.503062,32.472260999999996,14078 TX-110,Texas Rose Horse Park,Tyler,TX,75704.0,http://www.texasrosehorsepark.com,Texas Rose Horse Park Fall    ,Texas Rose Horse Park Fall    ,Texas Rose Horse Park Fall HT
17283,"JANUARY 25-26, 2020",Fresno County Horse Park Combined Test,6,-119.923032,36.843311,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722.0,http://www.FresnoCountyHorsePark.com,Fresno County Horse Park Combined Test,Fresno County Horse Park Combined Test,Texas Rose Horse Park Fall HT
17274,"JANUARY 31 - FEBRUARY 2, 2020",Galway Downs Winter  ,6,-117.03395800000001,33.487278,38801 Los Corralitos Rd,Galway Downs,Temecula,CA,92592.0,http://www.galwaydowns.net,Galway Downs Winter  ,Galway Downs Winter  ,Galway Downs Winter Horse Trials
17282,"FEBRUARY 14-16, 2020",Fresno County Horse Park CCI &  ,6,-119.923032,36.843311,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722.0,http://www.FresnoCountyHorsePark.com,Fresno County Horse Park CCI &  ,Fresno County Horse Park CCI &  ,Texas Rose Horse Park Fall HT
17287,"FEBRUARY 28 - MARCH 1, 2020",Twin Rivers Winter  ,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446.0,http://www.twinrivershorsepark.com,Twin Rivers Winter  ,Twin Rivers Winter  ,Rocking Horse Winter 1 HT
17294,"MARCH 13-15, 2020",Copper Meadows  ,6,-116.90461200000001,33.041472,633 Montecito Way,Copper Meadows Horse Park,Ramona,CA,92065.0,http://www.copper-meadows.com/,Copper Meadows  ,Copper Meadows  ,Needs Key Lookup
17302,"MARCH 27-29, 2020",Galway Downs International  ,6,-117.03395800000001,33.487278,38801 Los Corralitos Rd,Galway Downs,Temecula,CA,92592.0,http://www.galwaydowns.net,Galway Downs International  ,Galway Downs International  ,Galway Downs International Event and H.T. (2019)
17314,"APRIL 9-12, 2020",Twin Rivers CCI &  ,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446.0,http://www.twinrivershorsepark.com,Twin Rivers CCI &  ,Twin Rivers CCI &  ,Needs Key Lookup
17317,"APRIL 17-19, 2020",Fresno County Horse Park  ,6,-119.923032,36.843311,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722.0,http://www.FresnoCountyHorsePark.com,Fresno County Horse Park  ,Fresno County Horse Park  ,Texas Rose Horse Park Fall HT
17333,"MAY 1-3, 2020",Galway Downs Spring  ,6,-117.03395800000001,33.487278,38801 Los Corralitos Rd,Galway Downs,Temecula,CA,92592.0,http://www.galwaydowns.net,Galway Downs Spring  ,Galway Downs Spring  ,Galway Downs Spring Horse Trials (2019)
17337,MAY 9,Woodland Stallion Station  ,6,-121.876749,38.692305,34270 County Road 20,Woodland Stallion Station,Woodland ,CA,95695.0,http://woodlandstallion.com/shows/usea-horse-trials/,Woodland Stallion Station  ,Woodland Stallion Station  ,Needs Key Lookup
17349,"MAY 22-24, 2020",The Spring Event at Woodside,6,-122.24548300000001,37.407471,3674 Sand Hill Rd.,Woodside Horse Park,Woodside,CA,94062.0,http://woodsideeventing.com/,The Spring Event at Woodside,The Spring Event at Woodside,The Spring Event at Woodside (May 2019)
17369,JUNE 13,Woodland Stallion Station  ,6,-121.876749,38.692305,34270 County Road 20,Woodland Stallion Station,Woodland ,CA,95695.0,woodlandstallion.com,Woodland Stallion Station  ,Woodland Stallion Station  ,Needs Key Lookup
17379,"JUNE 19-21, 2020",Shepherd Ranch SYVPC   I,6,-120.067222,34.62442,1460 Hwy 154,Shepherd Ranch,Santa Ynez,CA,93460.0,http://www.shepherdrancheventing.com,Shepherd Ranch SYVPC   I,Shepherd Ranch SYVPC   I,Needs Key Lookup
17392,"JULY 2-5, 2020",Twin Rivers Summer  ,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446.0,http://www.twinrivershorsepark.com,Twin Rivers Summer  ,Twin Rivers Summer  ,Windridge Farm Summer HT
17550,"JULY 17-19, 2020",Galway Downs July  ,6,-117.03395800000001,33.487278,38801 Los Corralitos Rd,Galway Downs,Temecula,CA,92592.0,http://www.galwaydowns.net,Galway Downs July  ,Galway Downs July  ,Galway Downs Horse Trials (July 2020)
17422,"AUGUST 6-9, 2020",The Summer Event at Woodside ,6,-122.24548300000001,37.407471,3674 Sand Hill Rd.,Woodside Horse Park,Woodside,CA,94062.0,http://www.woodsideeventing.com,The Summer Event at Woodside ,The Summer Event at Woodside ,The Summer Event at Woodside (Aug 2020)
17436,"AUGUST 21-23, 2020",Shepherd Ranch,6,-120.067222,34.62442,1460 Hwy 154,Shepherd Ranch,Santa Ynez,CA,93460.0,http://www.shepherdrancheventing.com,Shepherd Ranch,Shepherd Ranch,Needs Key Lookup
17444,AUGUST 29,Woodland Stallion Station  ,6,-121.876749,38.692305,34270 County Road 20,Woodland Stallion Station,Woodland ,CA,95695.0,http://woodlandstallion.com/,Woodland Stallion Station  ,Woodland Stallion Station  ,Needs Key Lookup
17446,"SEPTEMBER 4-6, 2020",Copper Meadows   ,6,-116.90461200000001,33.041472,633 Montecito Way,Copper Meadows Horse Park,Ramona,CA,92065.0,http://www.copper-meadows.com,Copper Meadows   ,Copper Meadows   ,Needs Key Lookup
17462,"SEPTEMBER 17-20, 2020",Twin Rivers Fall International ,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446.0,http://twinrivershorsepark.com/,Twin Rivers Fall International ,Twin Rivers Fall International ,Plantation Field International
17478,"OCTOBER 8-11, 2020",Woodside International  ,6,-122.24548300000001,37.407471,3674 Sand Hill Rd.,Woodside Horse Park,Woodside,CA,94062.0,http://www.woodsideeventing.com,Woodside International  ,Woodside International  ,Woodside International H.T.(Oct 2020)
17496,"OCTOBER 16-18, 2020",Fresno County Horse Park  ,6,-119.923032,36.843311,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722.0,http://www.fresnocountyhorsep.com,Fresno County Horse Park  ,Fresno County Horse Park  ,Texas Rose Horse Park Fall HT
17555,"OCTOBER 22-24, 2020",FEH & YEH Last Chance Qualifier & West Coast Championship,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446.0,http://twinrivershorsepark.com/,FEH & YEH Last Chance Qualifier & West Coast Championship,FEH & YEH Last Chance Qualifier & West Coast Championship,Needs Key Lookup
17508,"OCTOBER 28 - NOVEMBER 1, 2020",Galway Downs International Event &  ,6,-117.03395800000001,33.487278,38801 Los Corralitos Rd,Galway Downs,Temecula,CA,92592.0,http://www.galwaydowns.net,Galway Downs International Event &  ,Galway Downs International Event &  ,Galway Downs International Event & H.T.(Oct 2020)
17518,"NOVEMBER 13-15, 2020",Fresno County Horse Park  ,6,-119.923032,36.843311,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722.0,http://www.Fresnocountyhorsep.com,Fresno County Horse Park  ,Fresno County Horse Park  ,Texas Rose Horse Park Fall HT
17556,"NOVEMBER 13-15, 2020",Twin Rivers November   ,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446.0,http://twinrivershorsepark.com/,Twin Rivers November   ,Twin Rivers November   ,Needs Key Lookup
17563,"JANUARY 16-17, 2021",Fresno County Horse Park,6,-119.923032,36.843311,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722.0,http://www.FresnoCountyHorsePark.com,Fresno County Horse Park,Fresno County Horse Park,Radnor Hunt Horse Trials
17568,"JANUARY 29-31, 2021",Galway Downs,6,-117.03395800000001,33.487278,38801 Los Corralitos Rd,Galway Downs,Temecula,CA,92592.0,http://www.galwaydowns.net,Galway Downs,Galway Downs,Galway Downs Winter Horse Trials
17574,"FEBRUARY 12-14, 2021",Fresno County Horse Park  ,6,-119.923032,36.843311,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722.0,http://www.FresnoCountyHorsePark.com,Fresno County Horse Park  ,Fresno County Horse Park  ,Texas Rose Horse Park Fall HT
17579,"FEBRUARY 25-28, 2021",Twin Rivers Winter  ,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446.0,http://www.twinrivershorsepark.com,Twin Rivers Winter  ,Twin Rivers Winter  ,Rocking Horse Winter 1 HT
17588,"MARCH 12-14, 2021",Copper Meadows ,6,-116.90461200000001,33.041472,633 Montecito Way,Copper Meadows Horse Park,Ramona,CA,92065.0,http://www.copper-meadows.com/,Copper Meadows ,Copper Meadows ,Needs Key Lookup
17596,"MARCH 26-28, 2021",Galway Downs International  ,6,-117.03395800000001,33.487278,38801 Los Corralitos Rd,Galway Downs,Temecula,CA,92592.0,http://www.galwaydowns.net,Galway Downs International  ,Galway Downs International  ,Galway Downs International Event and H.T. (2019)
17605,"APRIL 8-11, 2021",Twin Rivers Spring International,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446.0,http://www.twinrivershorsepark.com,Twin Rivers Spring International,Twin Rivers Spring International,Plantation Field International
17622,"APRIL 30 - MAY 2, 2021",Fresno County Horse Park  ,6,-119.923032,36.843311,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722.0,http://www.FresnoCountyHorsePark.com,Fresno County Horse Park  ,Fresno County Horse Park  ,Texas Rose Horse Park Fall HT
17633,"MAY 14-16, 2021",Galway Downs Spring  ,6,-117.03395800000001,33.487278,38801 Los Corralitos Rd,Galway Downs,Temecula,CA,92592.0,http://www.galwaydowns.net,Galway Downs Spring  ,Galway Downs Spring  ,Galway Downs Spring Horse Trials (2019)
17638,MAY 15,Woodland Stallion Station  ,6,-121.876749,38.692305,34270 County Road 20,Woodland Stallion Station,Woodland ,CA,95695.0,http://woodlandstallion.com/shows/usea-horse-trials/,Woodland Stallion Station  ,Woodland Stallion Station  ,Needs Key Lookup
