EventID,EventDateDisplayRange,Title,Merge_Candidate,Area,Lon,Lat,EventVenueAddress,EventVenueFacilityName,EventVenueCity,EventVenueState,EventVenueZip,EventWebsite
17496,"OCTOBER 16-18, 2020",Fresno County Horse Park  ,Texas Rose Horse Park Fall HT,6,-119.923032,36.843311,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722,http://www.fresnocountyhorsep.com
17518,"NOVEMBER 13-15, 2020",Fresno County Horse Park  ,Texas Rose Horse Park Fall HT,6,-119.923032,36.843311,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722,http://www.Fresnocountyhorsep.com
17574,"FEBRUARY 12-14, 2021",Fresno County Horse Park  ,Texas Rose Horse Park Fall HT,6,-119.923032,36.843311,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722,http://www.FresnoCountyHorsePark.com
17622,"APRIL 30 - MAY 2, 2021",Fresno County Horse Park  ,Texas Rose Horse Park Fall HT,6,-119.923032,36.843311,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722,http://www.FresnoCountyHorsePark.com
17789,"OCTOBER 22-24, 2021",Fresno County Horse Park    ,Texas Rose Horse Park Fall HT,6,-119.923032,36.843311,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722,http://www.fresnocountyhorsep.com
17810,"NOVEMBER 19-21, 2021",Fresno County Horse Park    ,Texas Rose Horse Park Fall HT,6,-119.923032,36.843311,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722,http://www.Fresnocountyhorsep.com
17282,"FEBRUARY 14-16, 2020",Fresno County Horse Park CCI &  ,Texas Rose Horse Park Fall HT,6,-119.923032,36.843311,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722,http://www.FresnoCountyHorsePark.com
17283,"JANUARY 25-26, 2020",Fresno County Horse Park Combined Test,Texas Rose Horse Park Fall HT,6,-119.923032,36.843311,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722,http://www.FresnoCountyHorsePark.com
17429,"AUGUST 15-16, 2020",Full Gallop Farm August HT,Full Gallop Farm August HT(Aug 2019),3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,http://www.fullgallopfarm.com/
17727,"AUGUST 21-22, 2021",Full Gallop Farm August HT  ,Full Gallop Farm August HT(Aug 2020),3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,http://www.fullgallopfarm.com/
17519,13-Dec,Full Gallop Farm December  ,Full Gallop Farm August Schooling HT,3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,http://www.fullgallopfarm.com
17277,5-Feb,Full Gallop Farm February I  ,Full Gallop Farm December Schooling Show ,3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,http://www.fullgallopfarm.com
17571,10-Feb,Full Gallop Farm February I  ,Full Gallop Farm February H.T.,3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,http://fullgallopfarm.com
17286,"FEBRUARY 25-26, 2020",Full Gallop Farm February II  ,Full Gallop Farm February Horse Trials,3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,http://www.fullgallopfarm.com
17273,"JANUARY 25-26, 2020",Full Gallop Farm January H.T,Full Gallop Farm February II H.T.(Feb 2020),3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,http://www.fullgallopfarm.com/
17567,31-Jan,Full Gallop Farm January H.T,Full Gallop Farm HT,3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,https://fullgallopfarm.com/
17306,"JULY 18-19, 2020",Full Gallop Farm July  ,Full Gallop Farm January H.T(Jan 2020),3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,http://www.fullgallopfarm.com
17375,"JUNE 13-14, 2020",Full Gallop Farm June  ,Full Gallop Farm January HT,3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,http://www.fullgallopfarm.com
17679,20-Jun,Full Gallop Farm June  ,Full Gallop Farm January Schooling Show,3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,http://www.fullgallopfarm.com
17292,"MARCH 7-8, 2020",Full Gallop Farm March  ,Full Gallop Farm June Horse Trials,3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,http://www.fullgallopfarm.com/
17582,"MARCH 2-3, 2021",Full Gallop Farm March  ,Full Gallop Farm June Schooling Show,3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,http://www.fullgallopfarm.com/
17590,"MARCH 13-14, 2021",Full Gallop Farm March I   ,Full Gallop Farm March H.T.,3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,http://www.fullgallopfarm.com/
17601,28-Mar,Full Gallop Farm March II  ,Full Gallop Farm March I HT,3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,http://www.fullgallopfarm.com/
17655,24-Feb,Full Gallop Farm Mid February  ,Full Gallop Farm March II H.T. (2019),3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,http://www.fullgallopfarm.com
17807,7-Nov,Full Gallop Farm November   ,Full Gallop Farm Nov HT,3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,http://www.fullgallopfarm.com
17807,7-Nov,Full Gallop Farm November   ,Full Gallop Farm November HT,3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,http://www.fullgallopfarm.com
17807,7-Nov,Full Gallop Farm November   ,Full Gallop Farm Schooling Show (June2020),3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,http://www.fullgallopfarm.com
17807,7-Nov,Full Gallop Farm November   ,Full Gallop Farm Schooling Show (March 11),3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,http://www.fullgallopfarm.com
17807,7-Nov,Full Gallop Farm November   ,Full Gallop Farm Schooling Show (May 2020),3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,http://www.fullgallopfarm.com
17807,7-Nov,Full Gallop Farm November   ,Full Gallop Farm Sept. Schooling HT,3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,http://www.fullgallopfarm.com
17807,7-Nov,Full Gallop Farm November   ,Full Gallop February Schooling HT,3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,http://www.fullgallopfarm.com
17807,7-Nov,Full Gallop Farm November   ,Full Gallop July 6th Schooling ,3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,http://www.fullgallopfarm.com
17807,7-Nov,Full Gallop Farm November   ,Full Gallop March Schooling Show ,3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,http://www.fullgallopfarm.com
17807,7-Nov,Full Gallop Farm November   ,Full Gallop March Schooling Show II ,3,-81.584045,33.570454,3828 Wagener Rd.,Full Gallop Farm,Aiken,SC,29805,http://www.fullgallopfarm.com
17409,"JULY 18-19, 2020",Full Moon Farms  ,Full Moon Farms 2019 Spring Thing,2,-76.913864,39.457195,4326 Louisville Rd,Full Moon Farm,Finksburg,MD,21048,http://fullmoonfarm.com/
17515,8-Nov,Full Moon Farms  ,Full Moon Farms H.T.(Jul 2019),2,-76.913864,39.457195,4326 Louisville Rd,Full Moon Farm,Finksburg,MD,21048,http://fullmoonfarm.com/
17705,18-Jul,Full Moon Farms  ,Full Moon Farms H.T.(Jul),2,-76.913864,39.457195,4326 Louisville Rd,Full Moon Farm,Finksburg,MD,21048,http://fullmoonfarm.com/
17803,7-Nov,Full Moon Farms  ,Full Moon Farms H.T.(Nov 2020),2,-76.913864,39.457195,4326 Louisville Rd,Full Moon Farm,Finksburg,MD,21048,http://fullmoonfarm.com/
17803,7-Nov,Full Moon Farms  ,Full Moon Farms Starter H.T. ,2,-76.913864,39.457195,4326 Louisville Rd,Full Moon Farm,Finksburg,MD,21048,http://fullmoonfarm.com/
17568,"JANUARY 29-31, 2021",Galway Downs,Galway Downs Horse Trials (July 2020),6,-117.033958,33.487278,38801 Los Corralitos Rd,Galway Downs,Temecula,CA,92592,http://www.galwaydowns.net
17797,"NOVEMBER 3-7, 2021",Galway Downs,Galway Downs International Event & H.T. (Nov 2019),6,-117.033958,33.487278,38801 Los Corralitos Rd,Galway Downs,Temecula,CA,92592,http://www.galwaydowns.net
17302,"MARCH 27-29, 2020",Galway Downs International  ,Galway Downs International Event & H.T.(Oct 2020),6,-117.033958,33.487278,38801 Los Corralitos Rd,Galway Downs,Temecula,CA,92592,http://www.galwaydowns.net
17596,"MARCH 26-28, 2021",Galway Downs International  ,Galway Downs International Event and H.T. (2019),6,-117.033958,33.487278,38801 Los Corralitos Rd,Galway Downs,Temecula,CA,92592,http://www.galwaydowns.net
17508,"OCTOBER 28 - NOVEMBER 1, 2020",Galway Downs International Event &  ,Galway Downs Spring Horse Trials (2019),6,-117.033958,33.487278,38801 Los Corralitos Rd,Galway Downs,Temecula,CA,92592,http://www.galwaydowns.net
17550,"JULY 17-19, 2020",Galway Downs July  ,Galway Downs Winter H.T.(Jan 2020),6,-117.033958,33.487278,38801 Los Corralitos Rd,Galway Downs,Temecula,CA,92592,http://www.galwaydowns.net
17333,"MAY 1-3, 2020",Galway Downs Spring  ,Galway Downs Winter Horse Trials,6,-117.033958,33.487278,38801 Los Corralitos Rd,Galway Downs,Temecula,CA,92592,http://www.galwaydowns.net
17633,"MAY 14-16, 2021",Galway Downs Spring  ,Galway Downs Spring Horse Trials (2019),6,-117.033958,33.487278,38801 Los Corralitos Rd,Galway Downs,Temecula,CA,92592,http://www.galwaydowns.net
17274,"JANUARY 31 - FEBRUARY 2, 2020",Galway Downs Winter  ,Galway Downs Winter Horse Trials,6,-117.033958,33.487278,38801 Los Corralitos Rd,Galway Downs,Temecula,CA,92592,http://www.galwaydowns.net
17402,"JULY 11-12, 2020",Genesee Valley Hunt,Needs Key Lookup,1,-77.8161,42.84355,Roots Tavern Rd and Nations Rd,GVHC - Nations Farm ,Geneseo,NY,14454,http://www.geneseevalleyhunt.org/
17704,"JULY 17-18, 2021",Genesee Valley Hunt   ,Needs Key Lookup,1,-77.8161,42.84355,Roots Tavern Rd and Nations Rd,GVHC - Nations Farm ,Geneseo,NY,14454,http://www.geneseevalleyhunt.org/
17430,"AUGUST 15-16, 2020",Genesee Valley Riding,Needs Key Lookup,1,-77.787109,42.842808,4222 Roots Tavern Road,Hideaway Farm,Geneseo,NY,14454,http://www.gvrdc.org/
17360,4-Oct,Genesee Valley Riding,Needs Key Lookup,1,-77.787109,42.842808,4222 Roots Tavern Road,Hideaway Farm,Geneseo,NY,14454,http://www.gvrdc.org/
17728,"AUGUST 21-22, 2021",Genesee Valley Riding ,Needs Key Lookup,1,-77.787109,42.842808,4222 Roots Tavern Road,Hideaway Farm,Geneseo,NY,14454,http://www.gvrdc.org/
17659,6-Jun,Genesee Valley Riding  ,Needs Key Lookup,1,-77.787109,42.842808,4222 Roots Tavern Road,Hideaway Farm,Geneseo,NY,14454,http://www.gvrdc.org/
17759,"SEPTEMBER 18-19, 2021",GMHA ,GMHA Festival of Eventing August Horse Trials(Aug ,1,-72.539261,43.557084,5491 South Road,GMHA,South Woodstock,VT,5071,http://www.gmhainc.org
17421,"AUGUST 7-9, 2020",GMHA Festival of Eventing August  ,GMHA June Horse Trials,1,-72.539261,43.557084,5491 South Road,GMHA,South Woodstock,VT,5071,http://gmhainc.org/
17723,"AUGUST 13-15, 2021",GMHA Festival of Eventing August   ,GMHA September H.T.(Sep 2020),1,-72.539261,43.557084,5491 South Road,GMHA,South Woodstock,VT,5071,http://gmhainc.org/
17357,"JUNE 27-28, 2020",GMHA June,GMHA September Horse Trials,1,-72.539261,43.557084,5491 South Road,GMHA,South Woodstock,VT,5071,http://www.gmhainc.org
17660,"JUNE 5-6, 2021",GMHA June  ,GMHA Starter Horse Trials (Aug 2020),1,-72.539261,43.557084,5491 South Road,GMHA,South Woodstock,VT,5071,http://www.gmhainc.org
17457,"SEPTEMBER 12-13, 2020",GMHA September  ,GMHA September Horse Trials,1,-72.539261,43.557084,5491 South Road,GMHA,South Woodstock,VT,5071,http://www.gmhainc.org
17457,"SEPTEMBER 12-13, 2020",GMHA September  ,GMHA September Horse Trials,1,-72.539261,43.557084,5491 South Road,GMHA,South Woodstock,VT,5071,http://www.gmhainc.org
17676,"JUNE 12-13, 2021",Golden Spike  ,Needs Key Lookup,9,-112.008549,41.275977,1000 N 1200 W,Golden Spike Event Center,Ogden,UT,84404,https://www.wasatchponyclub.com/events-1/golden-spike-horse-trials-2020
17371,"JUNE 13-14, 2020",Golden Spike   ,Needs Key Lookup,9,-112.008549,41.275977,1000 N 1200 W,Golden Spike Event Center,Ogden,UT,84404,https://www.wasatchponyclub.com/events-1/golden-spike-horse-trials-2020
17503,24-Oct,Grand Oaks  ,Grand Oaks Horse Trials,3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://www.thegrandoaks.com/
17521,"NOVEMBER 21-22, 2020",Grand Oaks  ,Grand Oaks Horse Trials(Jan 2020),3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://www.thegrandoaks.com/
17269,"JANUARY 18-19, 2020",Grand Oaks   ,Grand Oaks Horse Trials,3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://thegrandoaks.com
17564,"JANUARY 23-24, 2021",Grand Oaks   ,Grand Oaks Horse Trials,3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://thegrandoaks.com
17435,"AUGUST 20-23, 2020",Great Meadow International ,Needs Key Lookup,2,-77.809738,38.828873,5089 Old Tavern Road,Great Meadow Horse Park,The Plains,VA,20198,http://www.greatmeadowinternational.com
17731,"AUGUST 18-22, 2021",Great Meadow International  ,Needs Key Lookup,2,-77.809738,38.828873,5089 Old Tavern Road,Great Meadow Horse Park,The Plains,VA,20198,http://www.greatmeadowinternational.com
17384,"JUNE 26-28, 2020",Groton House Farm,Groton House Farm Horse Trials,1,-70.871843,42.648485,746 Highland St.,Groton House Farm,Hamilton,MA,1982,http://www.grotonhousefarm.com/
17683,"JUNE 25-27, 2021",Groton House Farm    ,Groton House Farm Horse Trials,1,-70.871843,42.648485,746 Highland St.,Groton House Farm,Hamilton,MA,1982,http://www.grotonhousefarm.com/
17788,"OCTOBER 20-24, 2021",Hagyard Midsouth Three-day Event,Needs Key Lookup,8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511,http://www.kyevents.net
17494,"OCTOBER 14-18, 2020",Hagyard Midsouth Three-day Event & Team Challenge  ,Needs Key Lookup,8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511,http://www.kyevents.net
17479,"OCTOBER 2-4, 2020",Heritage Park   ,Needs Key Lookup,4,-94.734299,38.823833,"16801 Pflumm Rd, Olathe",Heritage Park Horse Park,Olathe,KS,66062,https://www.midamericaeventing.com/heritage-park-usea-ht
17779,"OCTOBER 8-10, 2021",Heritage Park   ,Needs Key Lookup,4,-94.734299,38.823833,"16801 Pflumm Rd, Olathe",Heritage Park Horse Park,Olathe,KS,66062,https://www.midamericaeventing.com/heritage-park-usea-ht
17341,"JULY 18-19, 2020",Hitching Post Farm  ,Needs Key Lookup,1,-72.563259,43.810049,2096 Back River Rd.,Hitching Post Farm,S. Royalton,VT,5068,http://www.hitchingpostfarm.com/
17486,10-Oct,Hitching Post Farm  ,Sporting Days Farm Feb. HT,1,-72.563259,43.810049,2096 Back River Rd.,Hitching Post Farm,S. Royalton,VT,5068,http://www.hitchingpostfarm.com/
17636,15-May,Hitching Post Farm  ,Sporting Days Farm Feb. HT,1,-72.563259,43.810049,2096 Back River Rd.,Hitching Post Farm,S. Royalton,VT,5068,http://www.hitchingpostfarm.com/
17785,9-Oct,Hitching Post Farm    ,Sporting Days Farm Feb. HT,1,-72.563259,43.810049,2096 Back River Rd.,Hitching Post Farm,S. Royalton,VT,5068,http://www.hitchingpostfarm.com/
17815,17-Feb,Holland Eventing at Holly Berry Farm Young Event Horse,Needs Key Lookup,3,-74.814918,39.896675,21 Branin Rd.,Flora Lea Farm,Medford,NJ,8055,http://www.hollandeventing.com
17793,"OCTOBER 23-24, 2021",Holly Hill,Holly Hill Fall Horse Trials,5,-93.764526,32.734516,1296 Old Plain Dealing Rd,Holly Hill Farm,Blenton,LA,71006,http://www.hollyhillfarm.net/
17319,"APRIL 18-19, 2020",Holly Hill  ,Holly Hill H.T.(Oct 2020),5,-93.764526,32.734516,1296 Old Plain Dealing Rd,Holly Hill Farm,Blenton,LA,71006,http://www.hollyhillfarm.net/
17504,"OCTOBER 24-25, 2020",Holly Hill  ,Holly Hill Spring H.T. (April 2019),5,-93.764526,32.734516,1296 Old Plain Dealing Rd,Holly Hill Farm,Blenton,LA,71006,http://www.hollyhillfarm.net/
17614,"APRIL 17-18, 2021",Holly Hill  ,Holly Hill H.T.(Oct 2020),5,-93.764526,32.734516,1296 Old Plain Dealing Rd,Holly Hill Farm,Blenton,LA,71006,http://www.hollyhillfarm.net/
17370,"JULY 25-26, 2020",Honey Run  ,Needs Key Lookup,8,-83.859131,42.263641,1478 Honey Run Dr,,Ann Arbor,MI,48103,http://www.eventingmichigan.org
17677,"JUNE 19-20, 2021",Honey Run  ,Needs Key Lookup,8,-83.859131,42.263641,1478 Honey Run Dr,,Ann Arbor,MI,48103,http://www.eventingmichigan.org
17713,"AUGUST 6-8, 2021",Hoosier    ,Needs Key Lookup,8,-86.041138,39.307491,"Hoosier Horse Park, Camp Atterbury",Hoosier Horse Park,Edinburgh,IN,46124,http://www.pennyoaksstables.com
17412,"JULY 24-26, 2020",Horse Park of New Jersey,Horse Park of New Jersey H.T. I,2,-74.498207,40.193207,626 Rte 524,The Horsepark of New Jersey,Allentown,NJ,8501,http://www.horseparkofnewjersey.com
17688,"JUNE 19-20, 2021",Horse Park of New Jersey ,Horse Park of New Jersey H.T. II,2,-74.498207,40.193207,626 Rte 524,The Horsepark of New Jersey,Allentown,NJ,8501,http://www.horseparkofnewjersey.com
17385,"JUNE 27-28, 2020",Horse Park of New Jersey   I,Horse Park of New Jersey H.T. II(July 2019),2,-74.498207,40.193207,626 Rte 524,The Horsepark of New Jersey,Allentown,NJ,8501,http://www.horseparkofnewjersey.com
17708,"JULY 23-25, 2021",Horse Park of New Jersey   II,Horse Park of New Jersey H.T. II,2,-74.498207,40.193207,626 Rte 524,The Horsepark of New Jersey,Allentown,NJ,8501,http://www.horseparkofnewjersey.com
